,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,latent_dim,lr,dataset
363,0.8146399683363102,0.997979313470194,0.7939068100358422,0.7717770034843205,0.8173431734317343,21.398730754852295,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
364,0.866629438600908,0.997789208451347,0.7915518824609733,0.7879341864716636,0.7952029520295203,21.485933780670166,Completed,DAE,50000,minmax,none,,1.3000000000000003,0.02,covertype
365,0.8398566085344575,0.9973140578184867,0.7786131996658313,0.7114503816793893,0.8597785977859779,22.14816427230835,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
366,0.8604668174650095,0.9981802741720248,0.7952898550724637,0.7811387900355872,0.8099630996309963,20.65569305419922,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
367,0.8440267129151071,0.9977598123063605,0.7914438502673797,0.7655172413793103,0.8191881918819188,20.497551202774048,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
368,0.8638570403761855,0.9973371121555448,0.8165569143932268,0.8330134357005758,0.8007380073800738,20.20533585548401,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
369,0.8961026241604495,0.9987913633230714,0.8418181818181818,0.8297491039426523,0.8542435424354243,20.334744691848755,Completed,DAE,50000,minmax,none,,1.4000000000000001,0.02,covertype
370,0.8269622440184398,0.9975565387098734,0.7715930902111325,0.804,0.7416974169741697,20.155598163604736,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
371,0.8477018573568647,0.997949022011147,0.7996575342465754,0.7460063897763578,0.8616236162361623,20.258941411972046,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
372,0.9005397948747619,0.9985951776295635,0.8448598130841121,0.8560606060606061,0.8339483394833949,20.080250024795532,Completed,DAE,50000,minmax,none,,1.5000000000000002,0.02,covertype
